work_group_id	history_group_id	review_path	source_anchor	thread_count	review_source_count	available_review_source_count	unavailable_review_source_count	unchanged_review_source_count	changed_review_source_count	merged_anchor_count	current_path_state	path_change_candidate_count	path_change_candidates	single_change_candidate	validation_gate	history_state	next_action
work-r3v-conformance-runner-py-class-runnerrefusal-exception-2f5da6707149	history-changed-since-review-python-test-black-and-ruff-b8bb90a81859	src/amd/r300/vulkan/tests/r3v_conformance_runner.py	class runnerrefusal exception	3	2	2	0	0	2	1	present	12	88ce4466f7a042a93cb70866208c901bf86433c3;225cea235e853f762377956a6329f5e8ab1661b3;7f7feec24572361f74134376433c0ba63f6219c2;d78bf73c847ebdd6cfc11b5e8d8931c5489a9307;00e3c5dd25deb8545a531a6725b0d76c50156e1c;59b77649a80ee880f84ba6a5301467c8cc2c0438;81526f6ae547d3c0d6e7cb30aa26c2215af42e19;fb709b391ec528b8f9c767dab90eb785d8093594;1f91536e6394b52f3969336a0b585106c3b6e5f9;4420389af742cd6354dceac2584fd4fd8ad74ec8;292c0318de096554d204725077710d177a3196f2;f743d0f9bec6e673cdd09dfd4554172aaa9b01c7		python-test-black-and-ruff	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-conformance-partition-py-original-line-255-2d1db908f12d	history-changed-since-review-python-test-black-and-ruff-e935c430925a	src/amd/r300/vulkan/tests/r3v_conformance_partition.py	original line 255	1	1	1	0	0	1	1	present	2	225cea235e853f762377956a6329f5e8ab1661b3;1f91536e6394b52f3969336a0b585106c3b6e5f9		python-test-black-and-ruff	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-conformance-partition-py-original-line-275-68a4353107c2	history-changed-since-review-python-test-black-and-ruff-e935c430925a	src/amd/r300/vulkan/tests/r3v_conformance_partition.py	original line 275	1	1	1	0	0	1	1	present	2	225cea235e853f762377956a6329f5e8ab1661b3;1f91536e6394b52f3969336a0b585106c3b6e5f9		python-test-black-and-ruff	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-conformance-partition-py-original-line-291-37b2735fbe75	history-changed-since-review-python-test-black-and-ruff-e935c430925a	src/amd/r300/vulkan/tests/r3v_conformance_partition.py	original line 291	1	1	1	0	0	1	1	present	2	225cea235e853f762377956a6329f5e8ab1661b3;1f91536e6394b52f3969336a0b585106c3b6e5f9		python-test-black-and-ruff	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-conformance-runner-py-def-execute-args-9396c0cd229d	history-changed-since-review-python-test-black-and-ruff-7a5c125c083d	src/amd/r300/vulkan/tests/r3v_conformance_runner.py	def execute args	11	6	6	0	0	6	5	present	11	225cea235e853f762377956a6329f5e8ab1661b3;7f7feec24572361f74134376433c0ba63f6219c2;d78bf73c847ebdd6cfc11b5e8d8931c5489a9307;00e3c5dd25deb8545a531a6725b0d76c50156e1c;59b77649a80ee880f84ba6a5301467c8cc2c0438;81526f6ae547d3c0d6e7cb30aa26c2215af42e19;fb709b391ec528b8f9c767dab90eb785d8093594;1f91536e6394b52f3969336a0b585106c3b6e5f9;4420389af742cd6354dceac2584fd4fd8ad74ec8;292c0318de096554d204725077710d177a3196f2;f743d0f9bec6e673cdd09dfd4554172aaa9b01c7		python-test-black-and-ruff	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-deqp-provision-py-original-line-183-dd6d57c61a47	history-unchanged-since-review-python-test-black-and-ruff-43c6875221d9	src/amd/r300/vulkan/tests/r3v_deqp_provision.py	original line 183	1	1	1	0	1	0	1	present	0			python-test-black-and-ruff	unchanged-since-review	compare-current-code-with-review-claim
work-r3v-deqp-provision-py-original-line-215-a5f1f069cc06	history-unchanged-since-review-python-test-black-and-ruff-43c6875221d9	src/amd/r300/vulkan/tests/r3v_deqp_provision.py	original line 215	2	1	1	0	1	0	1	present	0			python-test-black-and-ruff	unchanged-since-review	compare-current-code-with-review-claim
work-r3v-deqp-provision-py-original-line-248-26cd482aca03	history-changed-since-review-python-test-black-and-ruff-1cc3e87782d2	src/amd/r300/vulkan/tests/r3v_deqp_provision.py	original line 248	1	1	1	0	0	1	1	present	1	4653e691f1692ad7c7e37835316e6cf7d82fc7bc	4653e691f1692ad7c7e37835316e6cf7d82fc7bc	python-test-black-and-ruff	changed-since-review	verify-single-path-change-against-review-claims
work-r3v-deqp-provision-py-original-line-253-383ae0516d5c	history-unchanged-since-review-python-test-black-and-ruff-43c6875221d9	src/amd/r300/vulkan/tests/r3v_deqp_provision.py	original line 253	2	1	1	0	1	0	1	present	0			python-test-black-and-ruff	unchanged-since-review	compare-current-code-with-review-claim
work-r3v-deqp-provision-py-original-line-260-64f2e1c7fb24	history-unchanged-since-review-python-test-black-and-ruff-43c6875221d9	src/amd/r300/vulkan/tests/r3v_deqp_provision.py	original line 260	1	1	1	0	1	0	1	present	0			python-test-black-and-ruff	unchanged-since-review	compare-current-code-with-review-claim
work-r3v-deqp-provision-py-original-line-90-12aa6145e207	history-changed-since-review-python-test-black-and-ruff-1cc3e87782d2	src/amd/r300/vulkan/tests/r3v_deqp_provision.py	original line 90	1	1	1	0	0	1	1	present	1	4653e691f1692ad7c7e37835316e6cf7d82fc7bc	4653e691f1692ad7c7e37835316e6cf7d82fc7bc	python-test-black-and-ruff	changed-since-review	verify-single-path-change-against-review-claims
work-readme-md-hazard-is-assigned-from-the-cts-sources-a-d9bc20366441	history-changed-since-review-documentation-symbol-and-link-check-fcfb294f1fbc	src/amd/r300/vulkan/README.md	hazard is assigned from the cts sources a family whose tests reach	1	1	1	0	0	1	1	present	19	225cea235e853f762377956a6329f5e8ab1661b3;7f7feec24572361f74134376433c0ba63f6219c2;4b11002d5b38f01f6477a2878352caea8cd28ac7;26b04af5186ffa9c81c9f86ea67d56a9b2ee9baf;28d2e439d133914edccaa861df6ddaff6bcc1c71;c9d5859cab6f6ca834d731a062b23dfd770da496;00e3c5dd25deb8545a531a6725b0d76c50156e1c;59b77649a80ee880f84ba6a5301467c8cc2c0438;1a5c07ce10d5efc8592101374468c787899d084b;c5861da177d780bb8cf254b0d2777771b1e9c73b;81526f6ae547d3c0d6e7cb30aa26c2215af42e19;e16bfb045fd1ae8096ede8e4af76356ac7f3157e;4420389af742cd6354dceac2584fd4fd8ad74ec8;292c0318de096554d204725077710d177a3196f2;f743d0f9bec6e673cdd09dfd4554172aaa9b01c7;31650bf8e57d52a812104aeb6cc60449099a86d1;813f5899cd3d315aa4c84213e5be5101fc03f698;4337fab9b7e51ae23d0c1db75c0c107ec1a20f29;c3f310b429a8061a7eda94441b306c7b999d5ebc		documentation-symbol-and-link-check	changed-since-review	inspect-path-change-sequence-against-review-claims
work-meson-build-r3v-native-files-files-ddc0c86c5189	history-changed-since-review-configure-build-and-artifact-check-27ac43a51f9a	src/amd/r300/vulkan/meson.build	r3v native files files	2	2	2	0	0	2	2	present	49	4653e691f1692ad7c7e37835316e6cf7d82fc7bc;baf48620c79c19566965936e10cb66c5c1419cf5;225cea235e853f762377956a6329f5e8ab1661b3;7f7feec24572361f74134376433c0ba63f6219c2;e68f40792d4bbdcc1961cae439a8b0264c25c9ce;4b11002d5b38f01f6477a2878352caea8cd28ac7;13683abd6ad3fcbf0d052d1a63b24793b59211fa;26b04af5186ffa9c81c9f86ea67d56a9b2ee9baf;1a09900f7b5b27eaeb25fd2cbdb1ccc50c5b173a;00e3c5dd25deb8545a531a6725b0d76c50156e1c;59b77649a80ee880f84ba6a5301467c8cc2c0438;710d7e3c12b5e6eecd6a9356de5295618b201d1d;9f65f5f61e53a9ca26b082e1b27222c374cd28da;300a75557165c988818944e1fef1157d847406bc;7d380acb9b92d0de445217a4c35eb53cccc03901;2cb307652cc8b14e61abd9fd3d71ff5e935c5eae;bd7fcf75397e409a3d1e15e595e940d6411dffc3;13cc6f08740b4a4086d2fd1119c5cbcee86e3dbe;5453c84376b798dd7cc68a5f65defc68037c4b15;13701e615400edf1e437c61df559419793a3088f;84cf229c0d6e290d4a5694efa957454bc04b22c9;c6f998b2c5c8a4e04c6bfd515c88cc88b42a4ffd;99ae7f779dd196aec81f5eef3c02f0ddf0f2fbbc;15e794e1b6218b8fe59b7e9577a07d2b0a38aa99;74e17e547d51997ffb074a92b1f74bef56c702a0;a62e4497766aff089ee68b72c96c0721935b3290;6d7b0b5c0c5292f9b8563651b0351f714353e630;be6eb55ff61e6ac44b7e475f70f9edc76d1f8d5b;451d77f250a30cb4c968c8474b0ffaa1a8f1b123;eae1df80d9c7db3162ed27614fc74de2325ad665;5f2615641abebc5f1631fb02285d20a93808cbfb;682648a30f9fe5db7f18772bd953af2e44099437;393cb870255352a00fc9859f2d6624e3f10b2b87;0aceb8aa9606b0e4381e1ce5afc099c8914a3ef1;f743d0f9bec6e673cdd09dfd4554172aaa9b01c7;c5cc11945f60ddc34a1011b1bde47762a33887ab;64fa102e611a869ea31d47a31fdf72ad84f28711;a4c39ca2b71127b4a9ffe6a3e524428977fc7c61;8e4c01d4aaf5dbfe222d2bd3763b7ca906eb129c;7dd3f6fbb379de20d3c2c7d983d24523acfdbd84;af766adab77452239b29918eb26f033c0f00b313;31650bf8e57d52a812104aeb6cc60449099a86d1;813f5899cd3d315aa4c84213e5be5101fc03f698;4337fab9b7e51ae23d0c1db75c0c107ec1a20f29;c3f310b429a8061a7eda94441b306c7b999d5ebc;10f9e2fa66fd28b97638124d55113218da2a57d5;51e2926b7cd2deabb3dfc6c09e9e3310abca4159;2232b3ab7b2baef2666bd3f5bf23193e0af2f86e;ae2e0183f6953f872bb04b6b929b374b6f8ac1ae		configure-build-and-artifact-check	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-native-plan-c-original-line-220-0649dd453d54	history-changed-since-review-warning-clean-driver-build-and-focused-test-82f68b428a84	src/amd/r300/vulkan/r3v_native_plan.c	original line 220	1	1	1	0	0	1	1	present	2	300a75557165c988818944e1fef1157d847406bc;bd7fcf75397e409a3d1e15e595e940d6411dffc3		warning-clean-driver-build-and-focused-test	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-native-plan-c-original-line-287-b2bdf50b42c4	history-changed-since-review-warning-clean-driver-build-and-focused-test-82f68b428a84	src/amd/r300/vulkan/r3v_native_plan.c	original line 287	1	1	1	0	0	1	1	present	2	300a75557165c988818944e1fef1157d847406bc;bd7fcf75397e409a3d1e15e595e940d6411dffc3		warning-clean-driver-build-and-focused-test	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-native-plan-c-original-line-308-47b1f8227465	history-changed-since-review-warning-clean-driver-build-and-focused-test-88778c122249	src/amd/r300/vulkan/r3v_native_plan.c	original line 308	1	1	1	0	0	1	1	present	3	7d847324637a0c3fdb998778fe6ab0b5242107ee;300a75557165c988818944e1fef1157d847406bc;bd7fcf75397e409a3d1e15e595e940d6411dffc3		warning-clean-driver-build-and-focused-test	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-native-plan-c-original-line-431-4f0b80b4d69f	history-changed-since-review-warning-clean-driver-build-and-focused-test-82f68b428a84	src/amd/r300/vulkan/r3v_native_plan.c	original line 431	1	1	1	0	0	1	1	present	2	300a75557165c988818944e1fef1157d847406bc;bd7fcf75397e409a3d1e15e595e940d6411dffc3		warning-clean-driver-build-and-focused-test	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-native-plan-c-original-line-590-5952f7e1a4a1	history-changed-since-review-warning-clean-driver-build-and-focused-test-88778c122249	src/amd/r300/vulkan/r3v_native_plan.c	original line 590	1	1	1	0	0	1	1	present	3	7d847324637a0c3fdb998778fe6ab0b5242107ee;300a75557165c988818944e1fef1157d847406bc;bd7fcf75397e409a3d1e15e595e940d6411dffc3		warning-clean-driver-build-and-focused-test	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-native-plan-c-original-line-648-18f45218d96c	history-changed-since-review-warning-clean-driver-build-and-focused-test-82f68b428a84	src/amd/r300/vulkan/r3v_native_plan.c	original line 648	1	1	1	0	0	1	1	present	2	300a75557165c988818944e1fef1157d847406bc;bd7fcf75397e409a3d1e15e595e940d6411dffc3		warning-clean-driver-build-and-focused-test	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-native-plan-c-original-line-768-aa07e5b0c2af	history-changed-since-review-warning-clean-driver-build-and-focused-test-82f68b428a84	src/amd/r300/vulkan/r3v_native_plan.c	original line 768	1	1	1	0	0	1	1	present	2	300a75557165c988818944e1fef1157d847406bc;bd7fcf75397e409a3d1e15e595e940d6411dffc3		warning-clean-driver-build-and-focused-test	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-native-plan-c-original-line-645-2f165e1c6db7	history-changed-since-review-warning-clean-driver-build-and-focused-test-82f68b428a84	src/amd/r300/vulkan/r3v_native_plan.c	original line 645	1	1	1	0	0	1	1	present	2	300a75557165c988818944e1fef1157d847406bc;bd7fcf75397e409a3d1e15e595e940d6411dffc3		warning-clean-driver-build-and-focused-test	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-native-plan-capture-c-original-line-204-9ee85ce5ffdf	history-changed-since-review-warning-clean-driver-build-and-focused-test-8341229f873a	src/amd/r300/vulkan/r3v_native_plan_capture.c	original line 204	1	1	1	0	0	1	1	present	5	26b04af5186ffa9c81c9f86ea67d56a9b2ee9baf;59b77649a80ee880f84ba6a5301467c8cc2c0438;fb709b391ec528b8f9c767dab90eb785d8093594;300a75557165c988818944e1fef1157d847406bc;bd7fcf75397e409a3d1e15e595e940d6411dffc3		warning-clean-driver-build-and-focused-test	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-native-plan-capture-c-original-line-53-360eccac05d3	history-changed-since-review-warning-clean-driver-build-and-focused-test-e1c054a4e830	src/amd/r300/vulkan/r3v_native_plan_capture.c	original line 53	1	1	1	0	0	1	1	present	6	baf48620c79c19566965936e10cb66c5c1419cf5;26b04af5186ffa9c81c9f86ea67d56a9b2ee9baf;59b77649a80ee880f84ba6a5301467c8cc2c0438;fb709b391ec528b8f9c767dab90eb785d8093594;300a75557165c988818944e1fef1157d847406bc;bd7fcf75397e409a3d1e15e595e940d6411dffc3		warning-clean-driver-build-and-focused-test	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-native-plan-tool-c-original-line-159-58fd0e8c71d0	history-changed-since-review-warning-clean-driver-build-and-focused-test-4743e23fdc8d	src/amd/r300/vulkan/tests/r3v_native_plan_tool.c	original line 159	1	1	1	0	0	1	1	present	1	baf48620c79c19566965936e10cb66c5c1419cf5	baf48620c79c19566965936e10cb66c5c1419cf5	warning-clean-driver-build-and-focused-test	changed-since-review	verify-single-path-change-against-review-claims
work-r3v-native-plan-tool-c-original-line-160-c2c13e092f29	history-changed-since-review-warning-clean-driver-build-and-focused-test-4743e23fdc8d	src/amd/r300/vulkan/tests/r3v_native_plan_tool.c	original line 160	1	1	1	0	0	1	1	present	1	baf48620c79c19566965936e10cb66c5c1419cf5	baf48620c79c19566965936e10cb66c5c1419cf5	warning-clean-driver-build-and-focused-test	changed-since-review	verify-single-path-change-against-review-claims
work-r3v-deqp-provision-py-original-line-119-4209beb1f50e	history-unchanged-since-review-python-test-black-and-ruff-43c6875221d9	src/amd/r300/vulkan/tests/r3v_deqp_provision.py	original line 119	1	1	1	0	1	0	1	present	0			python-test-black-and-ruff	unchanged-since-review	compare-current-code-with-review-claim
work-r3v-deqp-provision-py-original-line-121-ad99ea2f09e8	history-unchanged-since-review-python-test-black-and-ruff-43c6875221d9	src/amd/r300/vulkan/tests/r3v_deqp_provision.py	original line 121	1	1	1	0	1	0	1	present	0			python-test-black-and-ruff	unchanged-since-review	compare-current-code-with-review-claim
work-r3v-deqp-provision-py-original-line-305-0b7c8909fa6b	history-changed-since-review-python-test-black-and-ruff-1cc3e87782d2	src/amd/r300/vulkan/tests/r3v_deqp_provision.py	original line 305	1	1	1	0	0	1	1	present	1	4653e691f1692ad7c7e37835316e6cf7d82fc7bc	4653e691f1692ad7c7e37835316e6cf7d82fc7bc	python-test-black-and-ruff	changed-since-review	verify-single-path-change-against-review-claims
work-r3v-deqp-provision-py-original-line-366-363308104d08	history-unchanged-since-review-python-test-black-and-ruff-43c6875221d9	src/amd/r300/vulkan/tests/r3v_deqp_provision.py	original line 366	1	1	1	0	1	0	1	present	0			python-test-black-and-ruff	unchanged-since-review	compare-current-code-with-review-claim
work-r3v-conformance-runner-py-def-seal-receipt-e4e20bebf64e	history-changed-since-review-python-test-black-and-ruff-7a5c125c083d	src/amd/r300/vulkan/tests/r3v_conformance_runner.py	def seal receipt	8	5	5	0	0	5	2	present	11	225cea235e853f762377956a6329f5e8ab1661b3;7f7feec24572361f74134376433c0ba63f6219c2;d78bf73c847ebdd6cfc11b5e8d8931c5489a9307;00e3c5dd25deb8545a531a6725b0d76c50156e1c;59b77649a80ee880f84ba6a5301467c8cc2c0438;81526f6ae547d3c0d6e7cb30aa26c2215af42e19;fb709b391ec528b8f9c767dab90eb785d8093594;1f91536e6394b52f3969336a0b585106c3b6e5f9;4420389af742cd6354dceac2584fd4fd8ad74ec8;292c0318de096554d204725077710d177a3196f2;f743d0f9bec6e673cdd09dfd4554172aaa9b01c7		python-test-black-and-ruff	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-conformance-runner-py-def-selftest-fixture-qpa-b5b9f885426e	history-changed-since-review-python-test-black-and-ruff-96f470039669	src/amd/r300/vulkan/tests/r3v_conformance_runner.py	def selftest fixture qpa	1	1	1	0	0	1	1	present	10	7f7feec24572361f74134376433c0ba63f6219c2;d78bf73c847ebdd6cfc11b5e8d8931c5489a9307;00e3c5dd25deb8545a531a6725b0d76c50156e1c;59b77649a80ee880f84ba6a5301467c8cc2c0438;81526f6ae547d3c0d6e7cb30aa26c2215af42e19;fb709b391ec528b8f9c767dab90eb785d8093594;1f91536e6394b52f3969336a0b585106c3b6e5f9;4420389af742cd6354dceac2584fd4fd8ad74ec8;292c0318de096554d204725077710d177a3196f2;f743d0f9bec6e673cdd09dfd4554172aaa9b01c7		python-test-black-and-ruff	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-conformance-runner-py-original-line-78-36dc564ad672	history-changed-since-review-python-test-black-and-ruff-96f470039669	src/amd/r300/vulkan/tests/r3v_conformance_runner.py	original line 78	1	1	1	0	0	1	1	present	10	7f7feec24572361f74134376433c0ba63f6219c2;d78bf73c847ebdd6cfc11b5e8d8931c5489a9307;00e3c5dd25deb8545a531a6725b0d76c50156e1c;59b77649a80ee880f84ba6a5301467c8cc2c0438;81526f6ae547d3c0d6e7cb30aa26c2215af42e19;fb709b391ec528b8f9c767dab90eb785d8093594;1f91536e6394b52f3969336a0b585106c3b6e5f9;4420389af742cd6354dceac2584fd4fd8ad74ec8;292c0318de096554d204725077710d177a3196f2;f743d0f9bec6e673cdd09dfd4554172aaa9b01c7		python-test-black-and-ruff	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-native-plan-c-original-line-798-94ac79451ec6	history-changed-since-review-warning-clean-driver-build-and-focused-test-82f68b428a84	src/amd/r300/vulkan/r3v_native_plan.c	original line 798	1	1	1	0	0	1	1	present	2	300a75557165c988818944e1fef1157d847406bc;bd7fcf75397e409a3d1e15e595e940d6411dffc3		warning-clean-driver-build-and-focused-test	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-native-plan-c-original-line-724-94f47181c2dd	history-changed-since-review-warning-clean-driver-build-and-focused-test-82f68b428a84	src/amd/r300/vulkan/r3v_native_plan.c	original line 724	1	1	1	0	0	1	1	present	2	300a75557165c988818944e1fef1157d847406bc;bd7fcf75397e409a3d1e15e595e940d6411dffc3		warning-clean-driver-build-and-focused-test	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-native-plan-c-original-line-869-afb1b60350bc	history-changed-since-review-warning-clean-driver-build-and-focused-test-82f68b428a84	src/amd/r300/vulkan/r3v_native_plan.c	original line 869	1	1	1	0	0	1	1	present	2	300a75557165c988818944e1fef1157d847406bc;bd7fcf75397e409a3d1e15e595e940d6411dffc3		warning-clean-driver-build-and-focused-test	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-native-plan-c-original-line-889-d8dc75faa956	history-changed-since-review-warning-clean-driver-build-and-focused-test-82f68b428a84	src/amd/r300/vulkan/r3v_native_plan.c	original line 889	1	1	1	0	0	1	1	present	2	300a75557165c988818944e1fef1157d847406bc;bd7fcf75397e409a3d1e15e595e940d6411dffc3		warning-clean-driver-build-and-focused-test	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-native-device-c-r3v-createdevice-vkphysicaldevice-physicaldevice-61cd5ee7eac7	history-changed-since-review-warning-clean-driver-build-and-focused-test-02e6179f4d48	src/amd/r300/vulkan/r3v_native_device.c	r3v createdevice vkphysicaldevice physicaldevice	3	2	2	0	0	2	2	present	3	baf48620c79c19566965936e10cb66c5c1419cf5;26b04af5186ffa9c81c9f86ea67d56a9b2ee9baf;fb709b391ec528b8f9c767dab90eb785d8093594		warning-clean-driver-build-and-focused-test	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-native-plan-capture-c-original-line-214-fff6accafec8	history-changed-since-review-warning-clean-driver-build-and-focused-test-8341229f873a	src/amd/r300/vulkan/r3v_native_plan_capture.c	original line 214	1	1	1	0	0	1	1	present	5	26b04af5186ffa9c81c9f86ea67d56a9b2ee9baf;59b77649a80ee880f84ba6a5301467c8cc2c0438;fb709b391ec528b8f9c767dab90eb785d8093594;300a75557165c988818944e1fef1157d847406bc;bd7fcf75397e409a3d1e15e595e940d6411dffc3		warning-clean-driver-build-and-focused-test	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-native-plan-capture-c-original-line-30-7cdeb8742e88	history-changed-since-review-warning-clean-driver-build-and-focused-test-e1c054a4e830	src/amd/r300/vulkan/r3v_native_plan_capture.c	original line 30	1	1	1	0	0	1	1	present	6	baf48620c79c19566965936e10cb66c5c1419cf5;26b04af5186ffa9c81c9f86ea67d56a9b2ee9baf;59b77649a80ee880f84ba6a5301467c8cc2c0438;fb709b391ec528b8f9c767dab90eb785d8093594;300a75557165c988818944e1fef1157d847406bc;bd7fcf75397e409a3d1e15e595e940d6411dffc3		warning-clean-driver-build-and-focused-test	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-native-plan-capture-c-original-line-55-0073ba97075a	history-changed-since-review-warning-clean-driver-build-and-focused-test-e1c054a4e830	src/amd/r300/vulkan/r3v_native_plan_capture.c	original line 55	1	1	1	0	0	1	1	present	6	baf48620c79c19566965936e10cb66c5c1419cf5;26b04af5186ffa9c81c9f86ea67d56a9b2ee9baf;59b77649a80ee880f84ba6a5301467c8cc2c0438;fb709b391ec528b8f9c767dab90eb785d8093594;300a75557165c988818944e1fef1157d847406bc;bd7fcf75397e409a3d1e15e595e940d6411dffc3		warning-clean-driver-build-and-focused-test	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-native-plan-tool-c-original-line-127-833318f47b14	history-changed-since-review-warning-clean-driver-build-and-focused-test-4743e23fdc8d	src/amd/r300/vulkan/tests/r3v_native_plan_tool.c	original line 127	1	1	1	0	0	1	1	present	1	baf48620c79c19566965936e10cb66c5c1419cf5	baf48620c79c19566965936e10cb66c5c1419cf5	warning-clean-driver-build-and-focused-test	changed-since-review	verify-single-path-change-against-review-claims
work-r3v-native-plan-tool-c-original-line-27-2f0c3494a7e5	history-unchanged-since-review-warning-clean-driver-build-and-focused-test-386e4ec442e6	src/amd/r300/vulkan/tests/r3v_native_plan_tool.c	original line 27	1	1	1	0	1	0	1	present	0			warning-clean-driver-build-and-focused-test	unchanged-since-review	compare-current-code-with-review-claim
work-r3v-deqp-provision-py-original-line-251-911b8cf27c11	history-unchanged-since-review-python-test-black-and-ruff-43c6875221d9	src/amd/r300/vulkan/tests/r3v_deqp_provision.py	original line 251	1	1	1	0	1	0	1	present	0			python-test-black-and-ruff	unchanged-since-review	compare-current-code-with-review-claim
work-r3v-deqp-provision-py-original-line-407-3c29da419aea	history-unchanged-since-review-python-test-black-and-ruff-43c6875221d9	src/amd/r300/vulkan/tests/r3v_deqp_provision.py	original line 407	1	1	1	0	1	0	1	present	0			python-test-black-and-ruff	unchanged-since-review	compare-current-code-with-review-claim
work-r3v-native-queue-claim-report-c-original-line-41-ee265c7456b9	history-changed-since-review-warning-clean-driver-build-and-focused-test-ebaefc56fc23	src/amd/r300/vulkan/tests/r3v_native_queue_claim_report.c	original line 41	1	1	1	0	0	1	1	present	1	7f7feec24572361f74134376433c0ba63f6219c2	7f7feec24572361f74134376433c0ba63f6219c2	warning-clean-driver-build-and-focused-test	changed-since-review	verify-single-path-change-against-review-claims
work-r3v-conformance-runner-py-def-host-identity-d85b49352e99	history-changed-since-review-python-test-black-and-ruff-96f470039669	src/amd/r300/vulkan/tests/r3v_conformance_runner.py	def host identity	1	1	1	0	0	1	1	present	10	7f7feec24572361f74134376433c0ba63f6219c2;d78bf73c847ebdd6cfc11b5e8d8931c5489a9307;00e3c5dd25deb8545a531a6725b0d76c50156e1c;59b77649a80ee880f84ba6a5301467c8cc2c0438;81526f6ae547d3c0d6e7cb30aa26c2215af42e19;fb709b391ec528b8f9c767dab90eb785d8093594;1f91536e6394b52f3969336a0b585106c3b6e5f9;4420389af742cd6354dceac2584fd4fd8ad74ec8;292c0318de096554d204725077710d177a3196f2;f743d0f9bec6e673cdd09dfd4554172aaa9b01c7		python-test-black-and-ruff	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-conformance-runner-py-def-read-caselist-path-52440271595e	history-changed-since-review-python-test-black-and-ruff-96f470039669	src/amd/r300/vulkan/tests/r3v_conformance_runner.py	def read caselist path	7	3	3	0	0	3	2	present	10	7f7feec24572361f74134376433c0ba63f6219c2;d78bf73c847ebdd6cfc11b5e8d8931c5489a9307;00e3c5dd25deb8545a531a6725b0d76c50156e1c;59b77649a80ee880f84ba6a5301467c8cc2c0438;81526f6ae547d3c0d6e7cb30aa26c2215af42e19;fb709b391ec528b8f9c767dab90eb785d8093594;1f91536e6394b52f3969336a0b585106c3b6e5f9;4420389af742cd6354dceac2584fd4fd8ad74ec8;292c0318de096554d204725077710d177a3196f2;f743d0f9bec6e673cdd09dfd4554172aaa9b01c7		python-test-black-and-ruff	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-native-queue-claim-report-c-original-line-56-6b391a7659c3	history-unchanged-since-review-warning-clean-driver-build-and-focused-test-386e4ec442e6	src/amd/r300/vulkan/tests/r3v_native_queue_claim_report.c	original line 56	1	1	1	0	1	0	1	present	0			warning-clean-driver-build-and-focused-test	unchanged-since-review	compare-current-code-with-review-claim
work-r3v-native-plan-capture-c-original-line-122-9c894559b7c5	history-changed-since-review-warning-clean-driver-build-and-focused-test-8341229f873a	src/amd/r300/vulkan/r3v_native_plan_capture.c	original line 122	1	1	1	0	0	1	1	present	5	26b04af5186ffa9c81c9f86ea67d56a9b2ee9baf;59b77649a80ee880f84ba6a5301467c8cc2c0438;fb709b391ec528b8f9c767dab90eb785d8093594;300a75557165c988818944e1fef1157d847406bc;bd7fcf75397e409a3d1e15e595e940d6411dffc3		warning-clean-driver-build-and-focused-test	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-native-plan-capture-c-original-line-277-326fa3d6036c	history-changed-since-review-warning-clean-driver-build-and-focused-test-8341229f873a	src/amd/r300/vulkan/r3v_native_plan_capture.c	original line 277	1	1	1	0	0	1	1	present	5	26b04af5186ffa9c81c9f86ea67d56a9b2ee9baf;59b77649a80ee880f84ba6a5301467c8cc2c0438;fb709b391ec528b8f9c767dab90eb785d8093594;300a75557165c988818944e1fef1157d847406bc;bd7fcf75397e409a3d1e15e595e940d6411dffc3		warning-clean-driver-build-and-focused-test	changed-since-review	inspect-path-change-sequence-against-review-claims
