corpus_rank	thread_id	pull_request_number	pull_request_state	pull_request_title	pull_request_created_at	pull_request_merged_at	pull_request_merge_commit	thread_created_at	is_outdated	review_path	line	original_line	review_authors	comment_count	first_comment_url	first_comment_sha256	review_commit_oid	original_commit_oid	diff_hunk_sha256	source_anchor	claim_heading	claim_fingerprint
477	PRRT_kwDOR3YK5M6b4SNq	1768	MERGED	r3v: provision the dEQP-VK binary as a self-verifying provenance bundle	2026-08-24T22:16:20Z	2026-08-24T22:56:13Z	4653e691f1692ad7c7e37835316e6cf7d82fc7bc	2026-08-24T22:54:13Z	false	src/amd/r300/vulkan/tests/r3v_deqp_provision.py	135	119	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1768#discussion_r3848122522	55afdf4081bf7ae83426671fefe3437e68fe191a5808f035976d97fdd0724cc9	3f613d65f8244f9bc661711addf098b2601b3cc3	129897f376dc27161fe37e50a31676cd45a9b7cf	fc59943eac3685c816e5b656c6d34a5f3ca163acae00f3237e24039d8da1097c	original line 119	reject non x86 64 deqp executables	2f2f8e8cfd0aeb80ea077a78186de5ad664cbd9e67f0212b391a588b89cd77e0
478	PRRT_kwDOR3YK5M6b4SNv	1768	MERGED	r3v: provision the dEQP-VK binary as a self-verifying provenance bundle	2026-08-24T22:16:20Z	2026-08-24T22:56:13Z	4653e691f1692ad7c7e37835316e6cf7d82fc7bc	2026-08-24T22:54:13Z	false	src/amd/r300/vulkan/tests/r3v_deqp_provision.py	278	253	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1768#discussion_r3848122527	4808d55a1a9419c1b09409b170842b4749f07bc816060aaf155e86d6331ce56a	3f613d65f8244f9bc661711addf098b2601b3cc3	129897f376dc27161fe37e50a31676cd45a9b7cf	1189f37474dac2e4d86cd3de15640151d3bd4e4b09a29335c68337c73a1b7f6d	original line 253	preserve non isa gnu properties while stripping the level	4459c5dcac7d94591c48af26d3a39662b4733cc3974165305f2e6508fec92fb3
479	PRRT_kwDOR3YK5M6b4SNx	1768	MERGED	r3v: provision the dEQP-VK binary as a self-verifying provenance bundle	2026-08-24T22:16:20Z	2026-08-24T22:56:13Z	4653e691f1692ad7c7e37835316e6cf7d82fc7bc	2026-08-24T22:54:13Z	true	src/amd/r300/vulkan/tests/r3v_deqp_provision.py		305	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1768#discussion_r3848122531	9feefe6478a406a2906baa2bfe30f8faa05c01dcc1a520b75dc9d47096417cd7	129897f376dc27161fe37e50a31676cd45a9b7cf	129897f376dc27161fe37e50a31676cd45a9b7cf	e710effbb7e0e1fff1f99b51dbb4f5c5366ba3e0e8971fbc38127084e499d311	original line 305	check every feature required by each x86 64 level	d3ec99d73180d35596caac383795123dd04b9e36ae98facc6bb58aa1a6de641e
480	PRRT_kwDOR3YK5M6b4UK-	1771	MERGED	r3v: hold the conformance runner to an allowlisted environment and declared identities	2026-08-24T22:49:08Z	2026-08-24T23:26:34Z	225cea235e853f762377956a6329f5e8ab1661b3	2026-08-24T22:56:21Z	false	src/amd/r300/vulkan/tests/r3v_conformance_runner.py	600	576	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1771#discussion_r3848134451	609c076e10621185041c31649613ff194c8970dc61a5b6b0c08c3c7f8646996f	b9d84185f49d0b02cfd5d6d9d4185e2f23c05b2b	77b613a9762ba640e1b3c4b41272e58928ad91e2	894788264da165d671878ef6aab7e4326794e4a9ef6646e363f07d691f3ea1cf	def seal receipt	match runtime events to the current boot	99cd9209e67f6b3518cbdbb5c7c63c7f0debb1dfb268c06bf6b394d1bdcf568a
481	PRRT_kwDOR3YK5M6b4UK1	1771	MERGED	r3v: hold the conformance runner to an allowlisted environment and declared identities	2026-08-24T22:49:08Z	2026-08-24T23:26:34Z	225cea235e853f762377956a6329f5e8ab1661b3	2026-08-24T22:56:21Z	false	src/amd/r300/vulkan/tests/r3v_conformance_runner.py	672	648	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1771#discussion_r3848134436	492b021e09a2de780a141cd4b92b37815c06045e2f78a2cd6927241754cd04a2	b9d84185f49d0b02cfd5d6d9d4185e2f23c05b2b	77b613a9762ba640e1b3c4b41272e58928ad91e2	4e04ab61a00278d29ede1b7fc5b52782e366d832885dbf384ce0e71959171020	def execute args	compare the declared caselist against its file digest	9610553baecf1fb906ed316bafe619d00ceb25c22549f43ccee05bc4a3500d24
482	PRRT_kwDOR3YK5M6b4UK3	1771	MERGED	r3v: hold the conformance runner to an allowlisted environment and declared identities	2026-08-24T22:49:08Z	2026-08-24T23:26:34Z	225cea235e853f762377956a6329f5e8ab1661b3	2026-08-24T22:56:21Z	false	src/amd/r300/vulkan/tests/r3v_conformance_runner.py	1017	974	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1771#discussion_r3848134439	f918e21bd39497d75bf6cc16e1558320b6b235e73f26d66b2a455cdb284ee370	b9d84185f49d0b02cfd5d6d9d4185e2f23c05b2b	77b613a9762ba640e1b3c4b41272e58928ad91e2	8b523940abb5abb31b27cb79740f59d26ce31dae52d3da62a152c98a08d4661f	def selftest fixture qpa	preserve the receipt path used by the tamper selftest	91a613eaf4f0e8042417495b1ef01fc76e250af95b811621d2388a9074a79782
483	PRRT_kwDOR3YK5M6b4UK5	1771	MERGED	r3v: hold the conformance runner to an allowlisted environment and declared identities	2026-08-24T22:49:08Z	2026-08-24T23:26:34Z	225cea235e853f762377956a6329f5e8ab1661b3	2026-08-24T22:56:21Z	false	src/amd/r300/vulkan/tests/r3v_conformance_runner.py	697	670	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1771#discussion_r3848134442	5bb3bf490304fd0f5c0e2db8617e51a1e3a9cf1a70e0c4d35ee73145de093c68	b9d84185f49d0b02cfd5d6d9d4185e2f23c05b2b	77b613a9762ba640e1b3c4b41272e58928ad91e2	4a01029246b036db5f5bc4d073179d67d7d42c58afc865fc16dfb4ae60bdcc4d	def execute args	downgrade identity mismatches from verified result	8e308a77bc09d48531b2769f16b33b99b294f4403fd1b55c60cccdde66abf6eb
484	PRRT_kwDOR3YK5M6b4UK8	1771	MERGED	r3v: hold the conformance runner to an allowlisted environment and declared identities	2026-08-24T22:49:08Z	2026-08-24T23:26:34Z	225cea235e853f762377956a6329f5e8ab1661b3	2026-08-24T22:56:21Z	false	src/amd/r300/vulkan/tests/r3v_conformance_runner.py	77	78	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1771#discussion_r3848134448	e57d0b1e8e4ea299686bad122a962b487bbabfa9c439ffec44634abc72ed1d99	b9d84185f49d0b02cfd5d6d9d4185e2f23c05b2b	77b613a9762ba640e1b3c4b41272e58928ad91e2	0562bc79f976007cb0e1d655bb3245c30b6356e64a63a176b00ef4d77b3ffd7e	original line 78	isolate home from user installed vulkan layers	1f4b4b41f1e8c3bb15fec5157c9c105365d4a859efe2871d57dd5a374a9c45da
485	PRRT_kwDOR3YK5M6b4UKy	1771	MERGED	r3v: hold the conformance runner to an allowlisted environment and declared identities	2026-08-24T22:49:08Z	2026-08-24T23:26:34Z	225cea235e853f762377956a6329f5e8ab1661b3	2026-08-24T22:56:21Z	true	src/amd/r300/vulkan/tests/r3v_conformance_runner.py		524	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1771#discussion_r3848134430	7488778015d2bd466e8e77bf41d22241a1dc211a7447d7047c84d65f09b6e8ec	77b613a9762ba640e1b3c4b41272e58928ad91e2	77b613a9762ba640e1b3c4b41272e58928ad91e2	27985e506184263052c6933d3a2edac48667283abc70964bea52c13580c7cbbf	def seal receipt	drain child output while supervising deqp	eb796fda202c1ec13f1c3f3252349e2494fb6423b78ae13c433a263d8225ea3e
486	PRRT_kwDOR3YK5M6b4ULB	1771	MERGED	r3v: hold the conformance runner to an allowlisted environment and declared identities	2026-08-24T22:49:08Z	2026-08-24T23:26:34Z	225cea235e853f762377956a6329f5e8ab1661b3	2026-08-24T22:56:21Z	true	src/amd/r300/vulkan/tests/r3v_conformance_runner.py		527	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1771#discussion_r3848134454	37582e6e7ac2fd85407d2f9f2f9ad8b0cf36f39fe09b7d24b1323d53d763736a	77b613a9762ba640e1b3c4b41272e58928ad91e2	77b613a9762ba640e1b3c4b41272e58928ad91e2	4d33d658dcb166718b0ddcdd57fddee712d23ea19e05b1ed7bef0d22ac988251	def seal receipt	start the case deadline only after a case begins	caa8045801c3b34bbbeaac65dd081825819ca07ab7bca241094607cca40dcecf
487	PRRT_kwDOR3YK5M6b4Vuk	1769	MERGED	r3v: add the ordered-submission plan schema, checker, and replay session	2026-08-24T22:18:43Z	2026-08-24T22:50:44Z	7d847324637a0c3fdb998778fe6ab0b5242107ee	2026-08-24T22:58:06Z	false	src/amd/r300/vulkan/r3v_native_plan.c	798	798	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1769#discussion_r3848144154	6683baac673ed5d88b0234970b16fa75ed7efb1fc3dc73eb696b2a9c5b68c648	18eb820581a27f9f3ea9f9978332bb103c308b55	18eb820581a27f9f3ea9f9978332bb103c308b55	e638bbae85e52999ef84ec0baf70c013fe0dd4cc26670a88feb5f5195eca7201	original line 798	bind contamination to immutable device gate state	15401abe0535fb4e24f72bddcece68218b99634c7f060cde1d3be1bbbe5ed8c2
488	PRRT_kwDOR3YK5M6b4Vum	1769	MERGED	r3v: add the ordered-submission plan schema, checker, and replay session	2026-08-24T22:18:43Z	2026-08-24T22:50:44Z	7d847324637a0c3fdb998778fe6ab0b5242107ee	2026-08-24T22:58:07Z	false	src/amd/r300/vulkan/r3v_native_plan.c	869	869	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1769#discussion_r3848144157	7c2580844070e7ae4fb92767a3e2b72f4da3541f7f3fb2c2cc50392b8a1cba06	18eb820581a27f9f3ea9f9978332bb103c308b55	18eb820581a27f9f3ea9f9978332bb103c308b55	13e80069e0981046ca4f1fefc2d1347911f39c2d720e5376f5661f778c0d9675	original line 869	consume each plan across all replay sessions	03ff933602dd702599179117cab4f3425fd00ba7c186152f6a5406a0732f5e27
489	PRRT_kwDOR3YK5M6b4Vup	1769	MERGED	r3v: add the ordered-submission plan schema, checker, and replay session	2026-08-24T22:18:43Z	2026-08-24T22:50:44Z	7d847324637a0c3fdb998778fe6ab0b5242107ee	2026-08-24T22:58:07Z	false	src/amd/r300/vulkan/r3v_native_plan.c	724	724	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1769#discussion_r3848144162	96cf4cc6b71bba52207259361a24c8210463770350ad82af19e3d495177825be	18eb820581a27f9f3ea9f9978332bb103c308b55	18eb820581a27f9f3ea9f9978332bb103c308b55	e81da3523c25bd9bf46673679f5675b237dfab270bda83f86e6adabb39cdb517	original line 724	reject overflowing body sizes before sealing	5414583c2888fea0dd670ff4b5decacb744bb74154407936e30fc762ad331b91
490	PRRT_kwDOR3YK5M6b4Vuq	1769	MERGED	r3v: add the ordered-submission plan schema, checker, and replay session	2026-08-24T22:18:43Z	2026-08-24T22:50:44Z	7d847324637a0c3fdb998778fe6ab0b5242107ee	2026-08-24T22:58:07Z	false	src/amd/r300/vulkan/r3v_native_plan.c	889	889	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1769#discussion_r3848144163	7b9a5a20db3664be3093c3155d3dfb07ce82b3b65fb8e7c643ab461db8169a64	18eb820581a27f9f3ea9f9978332bb103c308b55	18eb820581a27f9f3ea9f9978332bb103c308b55	d9f3ea0252c35e652fb9ac73502366d0b0fba8614f93d85b64e48a77177b63bf	original line 889	reject unplanned zero ib command buffers	0ff3b75016140456e31993ad5dd9dd40c22e72e8ccb63629f5b11333d6f47570
491	PRRT_kwDOR3YK5M6b4WuG	1770	MERGED	r3v: capture the ordered-submission transcript under the drm-shim	2026-08-24T22:41:47Z	2026-08-24T23:24:48Z	baf48620c79c19566965936e10cb66c5c1419cf5	2026-08-24T22:59:18Z	true	src/amd/r300/vulkan/r3v_native_plan_capture.c	131	55	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1770#discussion_r3848150467	9ccc76a395e8f6b32b9669056a0d986a7c0af9e7c8c1286c959d2524f24e1e2f	3930399bfabe5c52af313104706a9a95882a749a	3930399bfabe5c52af313104706a9a95882a749a	0a6c21c8f49c287307d8addead525874bc6d73705675135215c46498b25e933d	original line 55	reserve the capture destination at initialization	375a12478a6e875516b4c323d177d22f1b650ae38c3b4fcb73f476fd45a33362
492	PRRT_kwDOR3YK5M6b4WuI	1770	MERGED	r3v: capture the ordered-submission transcript under the drm-shim	2026-08-24T22:41:47Z	2026-08-24T23:24:48Z	baf48620c79c19566965936e10cb66c5c1419cf5	2026-08-24T22:59:18Z	false	src/amd/r300/vulkan/tests/r3v_native_plan_tool.c	28	27	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1770#discussion_r3848150470	3a41d067252dfee87e316b8e0aef42c8b0193219aafd8fb8a782729df1c75213	85326bc338a018f2f3ca29b80e7735667016ee0d	3930399bfabe5c52af313104706a9a95882a749a	407a685b84418685e58c53e9277045ab8b94067260ee74860873520b2e3eeba0	original line 27	reject seek failures before parsing plan input	7b096243445bf433570b8f3e102d7fe732276fc8e76c148806455c332fab8f43
493	PRRT_kwDOR3YK5M6b4WuJ	1770	MERGED	r3v: capture the ordered-submission transcript under the drm-shim	2026-08-24T22:41:47Z	2026-08-24T23:24:48Z	baf48620c79c19566965936e10cb66c5c1419cf5	2026-08-24T22:59:18Z	true	src/amd/r300/vulkan/tests/r3v_native_plan_tool.c		127	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1770#discussion_r3848150471	1153518d3e015678ea9c0c117cb93b331f33c431a7dde7d5f3963c91a02c590e	3930399bfabe5c52af313104706a9a95882a749a	3930399bfabe5c52af313104706a9a95882a749a	42825b65c356ba785ce50be7ed8ca87451e9bd2314c3e6f54cdbbd46edf08c74	original line 127	parse numeric authorization options strictly	22e3ee5db983268dcf6fa47dc5e09ef0d1314a3c1101fd98e19889814b440e29
494	PRRT_kwDOR3YK5M6b4WuM	1770	MERGED	r3v: capture the ordered-submission transcript under the drm-shim	2026-08-24T22:41:47Z	2026-08-24T23:24:48Z	baf48620c79c19566965936e10cb66c5c1419cf5	2026-08-24T22:59:18Z	true	src/amd/r300/vulkan/r3v_native_plan_capture.c		30	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1770#discussion_r3848150475	16069c7a06902bd89202c68d899cc08a6ab4aceb5f3708279ccd9a172d858727	3930399bfabe5c52af313104706a9a95882a749a	3930399bfabe5c52af313104706a9a95882a749a	4ef62e56daff99f89b9a7ff24f2d45e919f1eb4c93dbc0c75fb5e24885fb97c6	original line 30	verify that the active drm fd belongs to the shim	3618b4821b605130ca7834a970ea3efdc7b22ee82d7d7e4564305cada595f4eb
495	PRRT_kwDOR3YK5M6b4WuO	1770	MERGED	r3v: capture the ordered-submission transcript under the drm-shim	2026-08-24T22:41:47Z	2026-08-24T23:24:48Z	baf48620c79c19566965936e10cb66c5c1419cf5	2026-08-24T22:59:18Z	true	src/amd/r300/vulkan/r3v_native_device.c		162	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1770#discussion_r3848150477	edbeeb0e7ef88cfd87b0aa86b538e1fc6a66a753b3afd99ca0828144b1267cbf	3930399bfabe5c52af313104706a9a95882a749a	3930399bfabe5c52af313104706a9a95882a749a	044a0508333d9f18c4ec3d61ae05fcc8d267009c91bf7541e7ae816911cb6d44	r3v createdevice vkphysicaldevice physicaldevice	exclude attended manifest retention from capture mode	5b2b50e18bec36dc4af5f6bbd28f7366f11f3a682d3b99f91c2ed7bbb98a783a
496	PRRT_kwDOR3YK5M6b4WuS	1770	MERGED	r3v: capture the ordered-submission transcript under the drm-shim	2026-08-24T22:41:47Z	2026-08-24T23:24:48Z	baf48620c79c19566965936e10cb66c5c1419cf5	2026-08-24T22:59:18Z	false	src/amd/r300/vulkan/r3v_native_plan_capture.c	324	214	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1770#discussion_r3848150483	45c573a42921cf37811ef63bdb819d0f987c4f3effb420c947dd2e5fefacfac6	85326bc338a018f2f3ca29b80e7735667016ee0d	3930399bfabe5c52af313104706a9a95882a749a	222e3c88a00cc7219ceee275c0b1d5c52dcb78f79f021016aa764fd2bee32611	original line 214	sync the capture directory after replacing the transcript	38a5b6f778525c571285a2c2da9d342cef558477bb84379c6d882e2516dc7b85
497	PRRT_kwDOR3YK5M6b4Xou	1768	MERGED	r3v: provision the dEQP-VK binary as a self-verifying provenance bundle	2026-08-24T22:16:20Z	2026-08-24T22:56:13Z	4653e691f1692ad7c7e37835316e6cf7d82fc7bc	2026-08-24T23:00:16Z	false	src/amd/r300/vulkan/tests/r3v_deqp_provision.py	251	251	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1768#discussion_r3848156037	e26c70495b53902fd0d4b36e019e3dc5be7b73c5dacfb5f606da806d9f59f96b	3f613d65f8244f9bc661711addf098b2601b3cc3	3f613d65f8244f9bc661711addf098b2601b3cc3	da84b7d4b69c3237ea86751f7bea027eedb087e62ae0952aab4d3c4d5d8e3483	original line 251	keep bundle output outside the source checkout	1df20fb71fc54764df9b3e8e3f1728a25b54d1759b53b226a1c60d941a49ad6f
498	PRRT_kwDOR3YK5M6b4Xoz	1768	MERGED	r3v: provision the dEQP-VK binary as a self-verifying provenance bundle	2026-08-24T22:16:20Z	2026-08-24T22:56:13Z	4653e691f1692ad7c7e37835316e6cf7d82fc7bc	2026-08-24T23:00:16Z	false	src/amd/r300/vulkan/tests/r3v_deqp_provision.py	407	407	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1768#discussion_r3848156044	684fe810c5c7d63f11da3850280e889c362287565c1d27a767f237fc6211c708	3f613d65f8244f9bc661711addf098b2601b3cc3	3f613d65f8244f9bc661711addf098b2601b3cc3	08eb828816a832651e8fc11be57434400c7c93edfe70e00432965cc8f41c8cc2	original line 407	calibrate the elevated isa note path on every host	82330cc2aaf230cca7f1005b34ba7f3f381a49f08f5b83eab6d127a62fb177cb
499	PRRT_kwDOR3YK5M6b4bt0	1772	MERGED	r3v: record the queue-claim mode and verb ledger digest in every receipt	2026-08-24T22:56:55Z	2026-08-24T23:34:04Z	7f7feec24572361f74134376433c0ba63f6219c2	2026-08-24T23:05:34Z	true	src/amd/r300/vulkan/tests/r3v_native_queue_claim_report.c		41	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1772#discussion_r3848181432	9eca2fece0a1ed52aaa597246ba8cfc4d8d3bd1191b90005216824b681ea73b0	26fad2f0921dfe50ecaf0b6fe62dcef20e08da5e	2db2636f5252106afd94c3328f3da39864471e9f	c2f1cfa718c7c41160d94d46f5f6b9ad38fd5440e5dacdb798b6d1ef5c62113e	original line 41	include all verb row fields in the ledger digest	643e16b464a7b53d9b0479b628bd17b431be2f6c76388d8eac325dcf73441adb
500	PRRT_kwDOR3YK5M6b4bt2	1772	MERGED	r3v: record the queue-claim mode and verb ledger digest in every receipt	2026-08-24T22:56:55Z	2026-08-24T23:34:04Z	7f7feec24572361f74134376433c0ba63f6219c2	2026-08-24T23:05:34Z	true	src/amd/r300/vulkan/tests/r3v_conformance_runner.py	600	576	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1772#discussion_r3848181434	cfea665538dddca207c6ac5bf6f0ba76eda9e87e962b3b074a169041f1f71935	26fad2f0921dfe50ecaf0b6fe62dcef20e08da5e	2db2636f5252106afd94c3328f3da39864471e9f	477eb761921e0c4dc2bb3731a296823608ed46d2b650eab5d610665c721ee941	def seal receipt	bind runtime events to the current boot	a6d545a4eb0b6c49c59ac72c19541a29f88c708099fcf2a09eb3899e8c2e3f5b
501	PRRT_kwDOR3YK5M6b4bt5	1772	MERGED	r3v: record the queue-claim mode and verb ledger digest in every receipt	2026-08-24T22:56:55Z	2026-08-24T23:34:04Z	7f7feec24572361f74134376433c0ba63f6219c2	2026-08-24T23:05:34Z	true	src/amd/r300/vulkan/tests/r3v_conformance_runner.py	766	720	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1772#discussion_r3848181438	a42d045ec1ee075d895049d9372fe1471f1e0073c989abdbde137579b7241f2a	26fad2f0921dfe50ecaf0b6fe62dcef20e08da5e	2db2636f5252106afd94c3328f3da39864471e9f	f0a5bf72f0d8ab67a4c8e7a5eabe17b56fdff5ba83e13adb3b28cd67b0903a73	def execute args	clear verified result when an expected identity mismatches	a0caaf2306e645e5b39dc5dce69772ec8bd41d1e85f8765ee836b5cf6e885a0d
502	PRRT_kwDOR3YK5M6b4btr	1772	MERGED	r3v: record the queue-claim mode and verb ledger digest in every receipt	2026-08-24T22:56:55Z	2026-08-24T23:34:04Z	7f7feec24572361f74134376433c0ba63f6219c2	2026-08-24T23:05:34Z	true	src/amd/r300/vulkan/tests/r3v_conformance_runner.py		524	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1772#discussion_r3848181419	378fbde86a7d045562be68782ccbd883ad18f4bcb066b57270f776d46d6dfa0b	2db2636f5252106afd94c3328f3da39864471e9f	2db2636f5252106afd94c3328f3da39864471e9f	f70279854d2872425ac0ed11f9ff151761a2961b4c8c343d978de9e36a71c671	def seal receipt	drain child output while supervising deqp	14e23d177f9d2981d44de426f5580ac149d477d4c24cfe96435b8f27b70daa1c
503	PRRT_kwDOR3YK5M6b4btv	1772	MERGED	r3v: record the queue-claim mode and verb ledger digest in every receipt	2026-08-24T22:56:55Z	2026-08-24T23:34:04Z	7f7feec24572361f74134376433c0ba63f6219c2	2026-08-24T23:05:34Z	true	src/amd/r300/vulkan/tests/r3v_conformance_runner.py	731	688	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1772#discussion_r3848181425	da5658dc35cfb71f3d2605e6b70cbe6b4672e93286d76a12567c33e625208f38	26fad2f0921dfe50ecaf0b6fe62dcef20e08da5e	2db2636f5252106afd94c3328f3da39864471e9f	f393c561f45d7c96d9e3cba8b80ac681ee3bfc75b84c5b8d6a0663e66e0a5358	def execute args	compare the declared caselist digest using the manifest convention	512046f728bbc36cfbb2ef1f73930babee39c4f2f3d5a95819f3dfbddd458f49
504	PRRT_kwDOR3YK5M6b4btz	1772	MERGED	r3v: record the queue-claim mode and verb ledger digest in every receipt	2026-08-24T22:56:55Z	2026-08-24T23:34:04Z	7f7feec24572361f74134376433c0ba63f6219c2	2026-08-24T23:05:34Z	true	src/amd/r300/vulkan/tests/r3v_conformance_runner.py		600	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1772#discussion_r3848181430	037824e61db2f18367f82820c383e9444f2caa035e9ce467cb1d67afbac81a49	26fad2f0921dfe50ecaf0b6fe62dcef20e08da5e	2db2636f5252106afd94c3328f3da39864471e9f	5beac384bd4ccaaa3d8b187d4b3fe85480d7253f9c91863a78baabded2b53ee1	def seal receipt	reject queue reports without the required ledger digest	b50a8f3c98ee5fe5254e82c9cbc8c987b5fca1e6eacbaa724015651a63850ce0
505	PRRT_kwDOR3YK5M6b4bt-	1772	MERGED	r3v: record the queue-claim mode and verb ledger digest in every receipt	2026-08-24T22:56:55Z	2026-08-24T23:34:04Z	7f7feec24572361f74134376433c0ba63f6219c2	2026-08-24T23:05:35Z	true	src/amd/r300/vulkan/tests/r3v_conformance_runner.py		638	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1772#discussion_r3848181444	63ee2e7c3e641ce64ce6a6441e2c3645580f4636d16b1321bc101befa00ea796	af98967fa9e8ea97bcea705d819bd6848c919a07	2db2636f5252106afd94c3328f3da39864471e9f	daeb350f606201b068584616ed2aeb5d663b76b10de6c3cd2fbce6ea7935f413	def read caselist path	make partition slices compatible with the shard ceiling	6559be6b77b9e938c3ec7f5f86031f777f44dc91760c382ed73c8e69486f4c98
506	PRRT_kwDOR3YK5M6b4bt6	1772	MERGED	r3v: record the queue-claim mode and verb ledger digest in every receipt	2026-08-24T22:56:55Z	2026-08-24T23:34:04Z	7f7feec24572361f74134376433c0ba63f6219c2	2026-08-24T23:05:35Z	true	src/amd/r300/vulkan/tests/r3v_conformance_runner.py	288	283	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1772#discussion_r3848181440	fc252df1cfd6f5586db6a917947f0a87d574925db7883d99a78570910ae5d9be	26fad2f0921dfe50ecaf0b6fe62dcef20e08da5e	2db2636f5252106afd94c3328f3da39864471e9f	afde52ed777564c5e17d2c30464a2a69254af86b513b798978e04d4f0f925e27	def host identity	record every declared environment value in the receipt	92d08a584969a906a0f57e928bde8e5480bd23705c9f49511bd3930969476153
507	PRRT_kwDOR3YK5M6b4buA	1772	MERGED	r3v: record the queue-claim mode and verb ledger digest in every receipt	2026-08-24T22:56:55Z	2026-08-24T23:34:04Z	7f7feec24572361f74134376433c0ba63f6219c2	2026-08-24T23:05:35Z	false	src/amd/r300/vulkan/tests/r3v_native_queue_claim_report.c	70	56	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1772#discussion_r3848181448	aa0694ec698e676af31c63d9dbd7f33079a6819545e56aae0677e3b4b969d7c6	baa2d55b7086397661c02c10755c1b87bb17a756	2db2636f5252106afd94c3328f3da39864471e9f	50a4cd2896df7f9315a9e7f5a11a1b1537a9ce364d5ab32f5c5f8465804b4bb8	original line 56	bind the queue report to the icd under test	e27f0060dadbef8eb2fe31c324eb12830775e7c9e65374f32bedc4278b40626a
508	PRRT_kwDOR3YK5M6b4buF	1772	MERGED	r3v: record the queue-claim mode and verb ledger digest in every receipt	2026-08-24T22:56:55Z	2026-08-24T23:34:04Z	7f7feec24572361f74134376433c0ba63f6219c2	2026-08-24T23:05:35Z	true	src/amd/r300/vulkan/tests/r3v_conformance_runner.py		541	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1772#discussion_r3848181453	b019a1157f2ad184455de0a61196c25574b3713ae9b070750a6eb4804d107d7a	2db2636f5252106afd94c3328f3da39864471e9f	2db2636f5252106afd94c3328f3da39864471e9f	f48af45ee47b2f1413cc086b3dacc7c12ca14f2f873e9114481791713fa15ee5	def seal receipt	track case markers rather than raw log size	60dd6be9c59264c331931d28eff55f49a964edf25e787cfebe01bfe9158c7fb5
